gymId,location,address,city,state,zipcode,phoneNumber,gymType,website,pool,groupFitness,onlineEnrollment,notes,latitude,longitude,domainId,cardio,strength,aquatic,specialty,personalFitnessPlan,mindAndBody,distance,solrLocation
10805,Snap Fitness,6701 Ruwes Oak Dr.,Cincinnati,OH,45248,513-574-7627,co-ed,www.snapfitness.com/gyms,False,True,False,,39.1949183,-84.6660382,0,True,True,False,False,True,False,49.6441650390625,"39.1949183,-84.6660382"
10806,Snap Fitness,1370 A/B Kitchenaid Way,Greenville,OH,45331,937-547-3311,co-ed,www.snapfitness.com/gyms,False,False,False,,40.1232556,-84.6132822,0,False,False,False,False,True,False,46.68381881713867,"40.1232556,-84.6132822"
8677,Gamble-Nippert YMCA,3159 Montana Ave.,Cincinnati,OH,45211,513-661-1105,co-ed,www.myy.org,True,True,False,,39.1488046,-84.6061239,0,False,False,False,False,True,False,48.656097412109375,"39.1488046,-84.6061239"
8678,Planet Fitness - Western Hills,6186 Glenway Ave.,Cincinnati,OH,45211,513-429-2840,co-ed,www.planetfitness.com,False,False,False,,39.1445291,-84.6229881,0,False,False,False,False,False,False,48.15398406982422,"39.1445291,-84.6229881"
8685,Planet Fitness - Finneytown,8501 Winton Rd.,Cincinnati,OH,45231,513-407-8134,co-ed,www.planetfitness.com,False,False,False,,39.2218955,-84.5176583,0,False,False,False,False,False,False,49.57475662231445,"39.2218955,-84.5176583"
8686,Powel Crosley Jr. YMCA,9601 Winton Rd.,Cincinnati,OH,45231,513-521-7112,co-ed,www.myy.org,True,True,False,,39.2413513,-84.510592,0,False,False,False,False,True,False,49.21103286743164,"39.2413513,-84.510592"
8687,Bayley Fitness Club,401 Farrell Ct,Cincinnati,OH,45233,513-347-5514,co-ed,www.bayleylife.org,True,True,False,,39.0976324,-84.6406377,0,True,True,True,True,True,True,49.63372802734375,"39.0976324,-84.6406377"
14255,Stay Fit 24 - Fairfield,6370 Pleasant Ave,Fairfield,OH,45014,513-939-2424,co-ed,www.stayfit24.com,False,False,False,,39.3087138,-84.5622458,0,False,False,False,False,False,False,48.72811508178711,"39.3087138,-84.5622458"
15343,Whole Body Fitness,428 N Wolf Creek St,Brookville,OH,45309,937-765-0012,coed,www.wholebodyfitnesscenter.com/,False,True,False,,39.8399398,-84.422536,0,True,True,False,True,False,True,48.0635986328125,"39.8399398,-84.422536"
8689,Western Tennis & Fitness Club,5490 Muddy Creek Rd.,Cincinnati,OH,45238,513-451-4233,co-ed,www.westerntfc.com,True,True,False,,39.1342674,-84.6237775,0,True,True,True,True,False,True,48.58549499511719,"39.1342674,-84.6237775"
8690,Bee Fit Health Club,1050 Cincinnati Mills Dr.,Cincinnati,OH,45240,513-671-2348,co-ed,www.beefitcincy.com,False,True,False,,39.3010193,-84.5201624,0,False,False,False,False,False,False,46.82221603393555,"39.3010193,-84.5201624"
8695,Hemsworth Wellness Center,11100 Springfield Pike,Cincinnati,OH,45246,513-782-4340,co-ed,www.mapleknoll.org/wellnesscenter.php,True,True,False,,39.2754066,-84.4794915,0,True,True,True,False,False,True,49.556671142578125,"39.2754066,-84.4794915"
8696,Planet Fitness - TriCounty,11755 Princeton Pike Road,Cincinnati,OH,45246,513-407-7135,co-ed,www.planetfitness.com,False,False,False,,39.2920952,-84.4665358,0,False,False,False,False,False,False,49.67490005493164,"39.2920952,-84.4665358"
8697,FitWorks White Oak,5840 Cheviot Rd.,Cincinnati,OH,45247,513-923-9931,co-ed,www.fitworks.com,False,True,False,,39.1997245,-84.6008162,0,True,True,False,False,True,True,46.72489929199219,"39.1997245,-84.6008162"
8698,FX Fitness Cincinnati,3964 Werk Rd.,Cincinnati,OH,45248,513-347-9400,co-ed,www.fxfitnessclubs.com,True,True,False,,39.1419268,-84.6263649,0,True,False,False,False,False,False,48.1337890625,"39.1419268,-84.6263649"
8700,Clippard Family YMCA,8920 Cheviot,Cincinnati,OH,45251,513-923-4466,co-ed,www.myy.org,True,True,False,,39.2336865,-84.5989683,0,False,False,False,False,True,False,45.467811584472656,"39.2336865,-84.5989683"
8701,Planet Fitness - Colerain,9345 Colerain Ave.,Cincinnati,OH,45251,513-245-1275,co-ed,www.planetfitness.com,False,False,False,,39.2414943,-84.5941831,0,False,False,False,False,False,False,45.387088775634766,"39.2414943,-84.5941831"
10761,Snap Fitness,1990 North Bend Rd.,Hebron,KY,41048,859-586-6100,co-ed,www.snapfitness.com/gyms,False,True,False,,39.0891828,-84.7123411,0,True,True,False,False,True,False,47.375038146972656,"39.0891828,-84.7123411"
11755,Curves,8588 Winton Road,Cincinnati,OH,45231,513-931-1300,women,www.curves.com/locations,False,False,False,,39.2237897,-84.5168039,0,False,False,False,False,False,False,49.54534149169922,"39.2237897,-84.5168039"
11757,Curves,5634 Cheviot Road,Cincinnati,OH,45247,513-662-2254,women,www.curves.com/locations,False,False,False,,39.1943621,-84.5990256,0,False,False,False,False,False,False,47.0208740234375,"39.1943621,-84.5990256"
16678,Workout Anytime ,5441 North Bend Rd,Cincinnati,OH,45247,513-481-8746,coed,www.workoutanytime.com/monfort-heights/,False,False,False,,39.1891082,-84.6008044,0,False,False,False,False,False,False,47.160274505615234,"39.1891082,-84.6008044"
7483,Planet Fitness-Madison IN,431 E. Clifty Drive,Madison,IN,47250,812-801-4444,co-ed,www.planetfitness.com ,False,False,False,,38.7795617,-85.3783251,0,False,False,False,False,False,False,49.43573760986328,"38.7795617,-85.3783251"
7533,Washington County Family YMCA,1709 North Shelby Street,Salem,IN,47167,812-883-9622,co-ed,www.wcfymca.org,False,True,False,,38.6222954,-86.1078773,0,False,False,False,False,False,False,48.75776290893555,"38.6222954,-86.1078773"
7423,Eastlake 24 Granger,1202 E. University Dr,Granger,IN,46530,574-243-1823,co-ed, www.eastlakeclubs.com,False,False,False,,41.7215368,-86.1659099,0,False,False,False,False,False,False,46.04279327392578,"41.7215368,-86.1659099"
7424,Fit Stop - Granger IN (Michiana),13160 SR 23,Granger,IN,46530,877-434-8786,co-ed,www.fitstopcorp.com/,False,True,False,,41.7518104,-86.1230762,0,True,False,False,False,False,True,48.58205032348633,"41.7518104,-86.1230762"
7493,Anytime Fitness,322 N. Bittersweet Rd.,Mishawaka,IN,46544,574-258-5000,co-ed,www.anytimefitness.com/gyms/3041/mishawaka-in-46544/,False,True,False,,41.6659843,-86.1093042,0,True,True,False,False,False,False,48.512672424316406,"41.6659843,-86.1093042"
7496,Edison Lakes Family YMCA,205 W. Edison Rd.,Mishawaka,IN,46545,574-287-9622,co-ed,michianaymca.org/locations-hours/edison-lakes-family-ymca/,False,True,False,,41.6948605,-86.1840231,0,True,True,False,True,False,True,44.86195755004883,"41.6948605,-86.1840231"
7526,Fitness Forum Sports & Wellness,2855 Miller Dr. ,Plymouth,IN,46563,574-936-2333,co-ed,www.fitnessforum.biz,True,True,False,,41.3596245,-86.344323,0,True,True,True,True,False,True,47.680686950683594,"41.3596245,-86.344323"
7497,ICE Athleltic Center,1526 Deer Run Drive,Mishawaka,IN,46545,574-258-0204,co-ed,www.ice-gym.com/,False,True,False,,41.6868295,-86.1597293,0,True,False,False,False,False,True,46.045101165771484,"41.6868295,-86.1597293"
7498,Planet Fitness-Mishawaka ,424 W McKinley Ave.,Mishawaka ,IN,46545,574-255-9000,co-ed,www.planetfitness.com/gyms/mishawaka,False,False,False,,41.680453,-86.1883205,0,False,False,False,False,True,False,44.53260040283203,"41.680453,-86.1883205"
7543,Anytime Fitness,1290 E. Ireland Rd.,South Bend,IN,46614,574-231-8100,co-ed,www.anytimefitness.com/gyms/2264/south-bend-in-46614/,False,False,False,,41.6293605,-86.230823,0,False,False,False,False,False,False,42.12895965576172,"41.6293605,-86.230823"
7544,Salvation Army Kroc Center,900 W Western Ave,South Bend,IN,46601,574-233-9471,co-ed,www.mykroc.org,True,True,False,,41.6720925,-86.2626825,0,True,True,True,True,False,True,40.65711212158203,"41.6720925,-86.2626825"
7545,O'Brien Fitness Center,321 E. Walter St.,South Bend,IN,46614,574-299-3482,co-ed,sbvpa.org/parks/obrien-park/obrien-fitness-center/,False,True,False,,41.6309935,-86.2477318,0,True,False,False,False,False,False,41.25851821899414,"41.6309935,-86.2477318"
7546,Planet Fitness-South Bend ,4848 Western Ave,South Bend,IN,46619,574-334-9009,co-ed,www.planetfitness.com/gyms/south-bend,False,False,False,,41.6717325,-86.3149691,0,False,False,False,False,True,False,37.96916580200195,"41.6717325,-86.3149691"
7547,Riverview Family YMCA,1201 Northside Blvd.,South Bend,IN,46615,574-287-9622,co-ed,michianaymca.org/locations-hours/riverview-family-ymca/,True,True,False,,41.6629718,-86.2324476,0,True,True,True,True,False,True,42.15812301635742,"41.6629718,-86.2324476"
14250,Stay Fit 24- South Bend,51522 US 31/33,South Bend,IN,46637,574-272-2180,co-ed,www.stayfit24.com,False,False,False,,41.7443853,-86.2507652,0,False,False,False,False,False,False,42.03061294555664,"41.7443853,-86.2507652"
14610,World Gym - Mishawaka,2500 Miracle Lane,Mishawaka,IN,46545,574-626-4174,coed,www.worldgym.com/mishawaka/home,False,True,False,,41.6819577,-86.1928526,0,True,True,False,True,True,True,44.31031799316406,"41.6819577,-86.1928526"
14676,Eastlake Athletic Club-Osceola,903 Lincolnway West,Osceola,IN,46561,574-876-4055,co-ed,www.eastlakeclubs.com,False,False,False,,41.6632545,-86.080761,0,False,False,False,False,False,False,49.97028732299805,"41.6632545,-86.080761"
14678,Eastlake Granger 23,13160 State Road 23,Granger,IN,46530,574-272-2222,co-ed,www.eastlakeclubs.com,False,False,False,,41.7518104,-86.1230762,0,False,False,False,False,False,False,48.58205032348633,"41.7518104,-86.1230762"
15814,Charter Fitness- South Bend,4601 Grape Rd,Mishawaka,IN,46545,574-234-3400,co-ed,,False,False,False,,41.7023813,-86.1874783,0,False,False,False,False,True,False,44.75065994262695,"41.7023813,-86.1874783"
7507,Eastlake 24 - Nappanee,1530 E. Market St.,Nappanee,IN,46550,574-773-2643,co-ed,www.eastlakeclubs.com,False,True,False,,41.4427675,-85.9839427,0,True,True,False,False,False,True,46.42917251586914,"41.4427675,-85.9839427"
7387,Eastlake 24 Northpointe,3130 Northview Dr,Elkhart,IN,46514,574-266-8791,co-ed, www.eastlakeclubs.com,False,True,False,,41.7341625,-85.9772565,0,True,False,False,False,False,False,39.413692474365234,"41.7341625,-85.9772565"
7388,Eastlake 24 CR 17,5150 Verdant Dr,Elkhart,IN,46516,574-293-6899,co-ed, www.eastlakeclubs.com,False,False,False,,41.6741875,-85.8895206,0,False,False,False,False,False,False,43.220558166503906,"41.6741875,-85.8895206"
7390,Planet Fitness-Elkhart ,3253 Northview Drive,Elkhart,IN,46514,574-262-8222,co-ed,www.planetfitness.com/gyms/elkhart,False,False,False,,41.7339944,-85.9775951,0,False,False,False,False,True,False,39.39411544799805,"41.7339944,-85.9775951"
7420,Eastlake 24 Goshen,1400 Fairfield Ave,Goshen ,IN,46526,574-533-2498,co-ed, www.eastlakeclubs.com,False,False,False,,41.5733985,-85.8153729,0,False,False,False,False,False,False,46.89384078979492,"41.5733985,-85.8153729"
7421,Eastlake Athletic Club - Ares,201 E. Chicago Ave,Goshen ,IN,46526,574-533-9333,co-ed, www.eastlakeclubs.com,False,True,False,,41.5872456,-85.8428498,0,True,True,False,True,False,True,45.43202590942383,"41.5872456,-85.8428498"
7422,Planet Fitness-Goshen ,2616 Peddlers Village,Goshen ,IN,46526,574-312-4251,co-ed,www.planetfitness.com/gyms/goshen,False,False,False,,41.6087045,-85.879853,0,False,False,False,False,True,False,43.49237823486328,"41.6087045,-85.879853"
14674,Eastlake Dowagiac,201 S. Front St ,Dowagiac,MI,49047,269-462-9769,co-ed,www.eastlakeclubs.com,False,False,False,,41.9822882,-86.1089599,0,False,False,False,False,False,False,40.8468132019043,"41.9822882,-86.1089599"
14677,Eastlake-Corporate,3400 Henke St,Elkhart,IN,46514,574-264-0611,co-ed,www.eastlakeclubs.com,False,True,False,,41.7167115,-85.9274324,0,False,False,False,False,False,False,41.693992614746094,"41.7167115,-85.9274324"
15839,Eastlake Athletic Club - Warsaw,3919 IN-15,Warsaw,IN,46582,574-268-9622,coed,www.eastlakeclubs.com,False,False,False,,41.2906857,-85.8574271,0,False,False,False,False,False,False,49.812870025634766,"41.2906857,-85.8574271"
7492,Eastlake 24 Middlebury,304 N. Main St,Middlebury,IN,46540,574-821-1560,co-ed, www.eastlakeclubs.com,False,False,False,,41.6784219,-85.7057526,0,False,False,False,False,False,False,43.60126495361328,"41.6784219,-85.7057526"
7520,North Webster Branch,301 North Main St.,North Webster,IN,46555,574-834-5600,co-ed,www.kcymca.org,True,True,False,,41.3279549,-85.6979444,0,True,True,True,True,False,True,48.05393981933594,"41.3279549,-85.6979444"
7548,Eastlake 24 Syracuse,734 South Huntington St,Syracuse,IN,46567,574-337-1061,co-ed, www.eastlakeclubs.com,False,False,False,,41.4141759,-85.7465845,0,False,False,False,False,False,False,43.52357482910156,"41.4141759,-85.7465845"
7561,Anytime Fitness,2520 Walton Blvd.,Warsaw,IN,46582,574-267-4077,co-ed,www.anytimefitness.com/gyms/1868/warsaw-in-46582/,False,False,False,,41.2713122,-85.8538469,0,False,False,False,False,False,False,47.65070343017578,"41.2713122,-85.8538469"
7562,KCH Health & Wellness Center,1500 Provident Dr. ,Warsaw,IN,46580,574-372-7890,co-ed,kch.com/wellness-programs,False,True,False,,41.250704,-85.8291547,0,True,True,False,False,True,True,48.8458251953125,"41.250704,-85.8291547"
7563,Kosciusko Community YMCA (Parkview Warsaw branch),1305 Mariners Dr.,Warsaw,IN,46582,574 269-9622,co-ed,www.kcymca.org,True,True,False,,41.255041,-85.8286197,0,True,True,True,True,False,True,48.88773727416992,"41.255041,-85.8286197"
14675,Eastlake White Pigeon,68674 US 131 ,White Pigeon ,MI,49099,269-483-2420,co-ed,www.eastlakeclubs.com,False,False,False,,41.799159,-85.6625503,0,False,False,False,False,False,False,47.35234832763672,"41.799159,-85.6625503"
16306,Workout Anytime ,2889 Frontage Rd,Warsaw,IN,46580,574-376-4148,coed,www.workoutanytime.com/warsaw/,False,False,False,,41.2369625,-85.8134674,0,False,False,False,False,False,False,45.91318130493164,"41.2369625,-85.8134674"
7373,Anytime Fitness,8475 US-33,Churubusco,IN,46723,260-286-1200,co-ed,www.anytimefitness.com/gyms/2101/churubusco-in-46723/,False,True,False,,41.2399631,-85.329291,0,False,False,False,True,True,False,47.663177490234375,"41.2399631,-85.329291"
7376,Anytime Fitness,462 West Plaza Drive,Columbia City,IN,46725,260-248-4444,co-ed,www.anytimefitness.com/gyms/1914/columbia-city-in-46725/,False,True,False,,41.1705203,-85.4935284,0,False,False,False,True,True,False,39.30341339111328,"41.1705203,-85.4935284"
7377,Whitley County YMCA,950 E. Van Buren,Columbia City,IN,46725,260-244-9622,co-ed,www.fwymca.org,True,True,False,,41.1578621,-85.4729226,0,True,True,True,True,False,True,40.46207046508789,"41.1578621,-85.4729226"
7542,Shipshewana Fitness Center,505 E North Village DR,Shipshewana,IN,46565,260-768-4705,co-ed,www.facebook.com/Shipshewana-Fitness-Center-172972829391703/,False,True,False,,41.6845425,-85.5743811,0,False,False,False,False,False,False,47.19587707519531,"41.6845425,-85.5743811"
7400,Anytime Fitness,5984 W. Jefferson Blvd.,Fort Wayne,IN,46804,260-436-8680,co-ed,www.anytimefitness.com/gyms/3932/fort-wayne-in-46804/,False,True,False,,41.0597616,-85.2179115,0,True,True,False,False,True,True,49.35767364501953,"41.0597616,-85.2179115"
7404,Max Fitness at Shorewood Shops,9914 Illinois Rd.,Fort Wayne,IN,46804,260-755-6761,co-ed,www.maxfitnessftw.com,False,True,False,,41.0741975,-85.2715216,0,True,True,False,True,False,True,46.39228439331055,"41.0741975,-85.2715216"
7406,Catalyst Fitness - Southwest Fort Wayne,2488 Getz Road,Fort Wayne,IN,46804,260-399-3863,co-ed,www.catalyst-fitness.com,False,True,False,,41.0618427,-85.2193804,0,True,True,False,True,False,False,49.236637115478516,"41.0618427,-85.2193804"
7409,Planet Fitness-Fort Wayne (West Jefferson),6360 West Jefferson Blvd.,Fort Wayne,IN,46804,260-267-9801,co-ed,www.planetfitness.com/gyms/ft-wayne-southwest,False,False,False,,41.0563423,-85.2242964,0,False,False,False,False,True,False,49.12723159790039,"41.0563423,-85.2242964"
7410,Planet Fitness-Fort Wayne (Dupont),1916 W Dupont Rd.,Fort Wayne,IN,46818,260-490-4949,co-ed,www.planetfitness.com/gyms/ft-wayne-dupont,False,False,False,,41.1776995,-85.1688605,0,False,False,False,False,True,False,49.69963073730469,"41.1776995,-85.1688605"
7411,Jorgensen Family YMCA,10313 Aboite Center Road,Fort Wayne,IN,46804,260-432-8953,co-ed,www.fwymca.org,True,True,False,,41.0450905,-85.2782138,0,True,True,True,True,False,True,46.79637908935547,"41.0450905,-85.2782138"
7464,Eastlake 24 Kendallville,352 W. North St,Kendallville,IN,46755,574-242-5893,co-ed, www.eastlakeclubs.com,False,False,False,,41.4524025,-85.2713145,0,False,False,False,False,False,False,44.78627395629883,"41.4524025,-85.2713145"
7465,Cole Center Family YMCA,700 S. Garden Street,Kendallville,IN,56755,260-347-9622,co-ed,www.coleymca.net,True,True,False,,41.436654,-85.2583992,0,True,True,True,True,True,True,45.20487594604492,"41.436654,-85.2583992"
7344,Anytime Fitness,205 W. Harcourt Rd.,Angola,IN,46703,260-665-6666,co-ed,www.anytimefitness.com/gyms/1883/angola-in-46703/,False,True,False,,41.6571295,-85.0033131,0,True,True,False,False,True,False,42.269126892089844,"41.6571295,-85.0033131"
7345,YMCA of Steuben County,501 E. Harcourt Rd. ,Angola,IN,46703,260-668-3607,co-ed,ymcasteuben.org,True,True,False,,41.6565421,-84.9923141,0,True,True,True,True,False,True,42.83796691894531,"41.6565421,-84.9923141"
7346,Anytime Fitness,233 N. Grandstaff Rd.,Auburn,IN,46706,260-925-5177,co-ed,www.anytimefitness.com/gyms/1896/auburn-in-46706/,False,True,False,,41.3677163,-85.0716576,0,True,True,False,False,False,False,45.668006896972656,"41.3677163,-85.0716576"
7347,YMCA of Dekalb County,533 North Street,Auburn,IN,46706,260-925-9622,co-ed,www.ymcadekalb.org,True,True,False,,41.3723495,-85.0650396,0,True,True,True,True,False,True,45.7872314453125,"41.3723495,-85.0650396"
7418,The JAM Center,1200 E. Houston St.,Garrett,IN,46738,260-357-1917,co-ed,www.myjamcenter.org,True,True,False,,41.3485065,-85.1223015,0,True,True,True,True,True,True,44.240169525146484,"41.3485065,-85.1223015"
14673,Club Fitness-Angola,605 W. 275 N.,Angola,IN,46703,260-665-5919,co-ed,www.clubfitnessangola.com,False,True,False,,41.6827576,-85.0008919,0,False,False,False,False,False,False,42.23746871948242,"41.6827576,-85.0008919"
17007,Fitt4Life,25 South Public Square,Angola,IN,46703,260-668-9480,women,,False,True,False,,41.634776,-84.999068,0,True,True,False,True,True,True,42.6822395324707,"41.634776,-84.999068"
7398,Anytime Fitness,2934 E. Dupont Rd.,Fort Wayne,IN,46825,260-490-0000,co-ed,www.anytimefitness.com/gyms/1322/fort-wayne-in-46825/,False,True,False,,41.1786771,-85.1060747,0,False,False,False,False,True,False,45.331851959228516,"41.1786771,-85.1060747"
7399,Anytime Fitness,6520 E. State Blvd.,Fort Wayne,IN,46815,260-240-2400,co-ed,www.anytimefitness.com/gyms/4337/fort-wayne-in-46815/,False,True,False,,41.1017371,-85.0584047,0,False,False,False,False,True,False,47.91545104980469,"41.1017371,-85.0584047"
